transaction_id,store_id,store_name,date,product_id,product_name,quantity,unit_price,total,customer_id,promo_code
1735,1,Downtown,10-10-2025,503,Stapler,1,5.25,5.25,,DISC5
1736,3,Airport,27-10-2025,505,Marker,9,1.75,15.75,2124,
1737,1,Downtown,22-10-2025,501,Notebook,9,3.5,31.5,,DISC10
1738,2,Suburb,23-10-2025,506,Highlighter,4,0.9,3.6,2029,
1739,2,Suburb,10-10-2025,504,Folder,4,1.2,4.8,2158,DISC5
1740,2,Suburb,21-10-2025,505,Marker,8,1.75,14,2081,
1741,1,Downtown,26-10-2025,503,Stapler,6,5.25,31.5,2034,
1742,3,Airport,19-10-2025,502,Pen,9,0.8,7.2,2092,
1743,3,Airport,30-10-2025,506,Highlighter,8,0.9,7.2,,DISC5
1744,1,Downtown,22-10-2025,506,Highlighter,6,0.9,5.4,,DISC10
1745,3,Airport,05-10-2025,504,Folder,9,1.2,10.8,,
1746,2,Suburb,25-10-2025,503,Stapler,3,5.25,15.75,2027,DISC10
1747,2,Suburb,11-10-2025,502,Pen,1,0.8,0.8,2018,
1748,3,Airport,18-10-2025,503,Stapler,4,5.25,21,2187,
1749,1,Downtown,27-10-2025,502,Pen,1,0.8,0.8,,DISC5
1750,2,Suburb,14-10-2025,502,Pen,6,0.8,4.8,,
1751,1,Downtown,15-10-2025,502,Pen,10,0.8,8,2148,
1752,2,Suburb,27-10-2025,506,Highlighter,10,0.9,9,,
1753,3,Airport,18-10-2025,506,Highlighter,8,0.9,7.2,,DISC5
1754,2,Suburb,24-10-2025,502,Pen,1,0.8,0.8,2050,DISC10
1755,3,Airport,13-10-2025,502,Pen,8,0.8,6.4,,
1756,1,Downtown,23-10-2025,506,Highlighter,5,0.9,4.5,,
1757,2,Suburb,16-10-2025,501,Notebook,6,3.5,21,2064,
1758,3,Airport,29-10-2025,502,Pen,8,0.8,6.4,,DISC10
1759,1,Downtown,03-10-2025,505,Marker,8,1.75,14,,DISC5
1760,2,Suburb,28-10-2025,503,Stapler,10,5.25,52.5,,DISC10
1761,1,Downtown,15-10-2025,501,Notebook,7,3.5,24.5,,DISC5
1762,2,Suburb,20-10-2025,503,Stapler,1,5.25,5.25,2022,
1763,1,Downtown,20-10-2025,503,Stapler,3,5.25,15.75,,DISC5
1764,1,Downtown,05-10-2025,505,Marker,9,1.75,15.75,2187,
1765,3,Airport,03-10-2025,504,Folder,5,1.2,6,,
1766,1,Downtown,31-10-2025,502,Pen,5,0.8,4,,
1767,3,Airport,17-10-2025,506,Highlighter,9,0.9,8.1,2151,
1768,2,Suburb,15-10-2025,503,Stapler,1,5.25,5.25,2190,DISC10
1769,3,Airport,05-10-2025,502,Pen,7,0.8,5.6,,DISC5
1770,2,Suburb,06-10-2025,501,Notebook,6,3.5,21,2149,
1771,3,Airport,09-10-2025,501,Notebook,1,3.5,3.5,,DISC5
1772,2,Suburb,15-10-2025,505,Marker,5,1.75,8.75,,DISC5
1773,2,Suburb,24-10-2025,506,Highlighter,5,0.9,4.5,2088,DISC10
1774,2,Suburb,20-10-2025,505,Marker,4,1.75,7,2168,DISC10
1775,1,Downtown,01-10-2025,506,Highlighter,6,0.9,5.4,2071,DISC10
1776,2,Suburb,16-10-2025,505,Marker,4,1.75,7,2049,DISC5
1777,1,Downtown,02-10-2025,505,Marker,6,1.75,10.5,2010,DISC5
1778,3,Airport,26-10-2025,504,Folder,10,1.2,12,,
1779,1,Downtown,10-10-2025,502,Pen,9,0.8,7.2,2034,
1780,2,Suburb,23-10-2025,505,Marker,3,1.75,5.25,2192,
1781,2,Suburb,05-10-2025,503,Stapler,1,5.25,5.25,2119,DISC10
1782,1,Downtown,19-10-2025,503,Stapler,3,5.25,15.75,,DISC5
1783,1,Downtown,05-10-2025,504,Folder,1,1.2,1.2,,DISC5
1784,2,Suburb,02-10-2025,506,Highlighter,3,0.9,2.7,,DISC5
1785,1,Downtown,25-10-2025,505,Marker,4,1.75,7,2052,DISC5
1786,2,Suburb,17-10-2025,501,Notebook,7,3.5,24.5,,DISC5
1787,1,Downtown,24-10-2025,505,Marker,3,1.75,5.25,2121,
1788,2,Suburb,18-10-2025,504,Folder,10,1.2,12,,
1789,2,Suburb,28-10-2025,505,Marker,9,1.75,15.75,,
1790,1,Downtown,27-10-2025,502,Pen,7,0.8,5.6,,DISC5
1791,2,Suburb,29-10-2025,502,Pen,7,0.8,5.6,2017,
1792,3,Airport,24-10-2025,501,Notebook,7,3.5,24.5,,DISC5
1793,2,Suburb,18-10-2025,505,Marker,6,1.75,10.5,2129,
1794,3,Airport,01-10-2025,502,Pen,3,0.8,2.4,2184,DISC10
1795,1,Downtown,30-10-2025,505,Marker,1,1.75,1.75,,
1796,1,Downtown,15-10-2025,504,Folder,1,1.2,1.2,,DISC10
1797,3,Airport,12-10-2025,501,Notebook,9,3.5,31.5,,
1798,3,Airport,30-10-2025,506,Highlighter,10,0.9,9,2050,DISC10
1799,1,Downtown,29-10-2025,501,Notebook,2,3.5,7,,
1800,2,Suburb,01-10-2025,502,Pen,5,0.8,4,,
1801,2,Suburb,24-10-2025,505,Marker,9,1.75,15.75,2171,
1802,2,Suburb,13-10-2025,503,Stapler,6,5.25,31.5,2039,DISC10
1803,1,Downtown,21-10-2025,502,Pen,9,0.8,7.2,2087,
1804,2,Suburb,13-10-2025,501,Notebook,8,3.5,28,,
1805,1,Downtown,29-10-2025,506,Highlighter,7,0.9,6.3,,
1806,3,Airport,12-10-2025,503,Stapler,1,5.25,5.25,,DISC5
1807,3,Airport,20-10-2025,504,Folder,3,1.2,3.6,2195,DISC10
1808,2,Suburb,24-10-2025,502,Pen,5,0.8,4,,
1809,1,Downtown,19-10-2025,505,Marker,7,1.75,12.25,2079,DISC5
1810,1,Downtown,14-10-2025,505,Marker,2,1.75,3.5,,DISC10
1811,1,Downtown,16-10-2025,501,Notebook,1,3.5,3.5,2164,
1812,3,Airport,12-10-2025,503,Stapler,8,5.25,42,,DISC5
1813,1,Downtown,27-10-2025,503,Stapler,8,5.25,42,2058,
1814,3,Airport,29-10-2025,502,Pen,1,0.8,0.8,,DISC10
1815,1,Downtown,15-10-2025,501,Notebook,8,3.5,28,,DISC5
1816,2,Suburb,07-10-2025,505,Marker,4,1.75,7,,
1817,1,Downtown,24-10-2025,504,Folder,1,1.2,1.2,,
1818,2,Suburb,09-10-2025,505,Marker,2,1.75,3.5,,
1819,3,Airport,22-10-2025,505,Marker,10,1.75,17.5,2200,
1820,3,Airport,03-10-2025,503,Stapler,4,5.25,21,,DISC10
1821,1,Downtown,21-10-2025,505,Marker,10,1.75,17.5,,
1822,2,Suburb,05-10-2025,506,Highlighter,8,0.9,7.2,2149,DISC5
1823,2,Suburb,23-10-2025,503,Stapler,2,5.25,10.5,,DISC10
1824,2,Suburb,20-10-2025,501,Notebook,10,3.5,35,,DISC10
1825,3,Airport,20-10-2025,504,Folder,10,1.2,12,,
1826,2,Suburb,21-10-2025,506,Highlighter,8,0.9,7.2,2033,DISC5
1827,3,Airport,17-10-2025,503,Stapler,9,5.25,47.25,,DISC5
1828,3,Airport,23-10-2025,505,Marker,2,1.75,3.5,2149,DISC10
1829,1,Downtown,25-10-2025,504,Folder,2,1.2,2.4,,
1830,3,Airport,23-10-2025,502,Pen,2,0.8,1.6,2050,DISC10
1831,3,Airport,29-10-2025,501,Notebook,8,3.5,28,,DISC5
1832,2,Suburb,16-10-2025,506,Highlighter,1,0.9,0.9,,DISC5
1833,2,Suburb,12-10-2025,505,Marker,8,1.75,14,,DISC5
1834,3,Airport,26-10-2025,506,Highlighter,8,0.9,7.2,2034,DISC10
1835,3,Airport,15-10-2025,501,Notebook,4,3.5,14,2128,DISC5
1836,1,Downtown,16-10-2025,501,Notebook,7,3.5,24.5,,
1837,1,Downtown,28-10-2025,505,Marker,5,1.75,8.75,2159,
1838,3,Airport,29-10-2025,502,Pen,8,0.8,6.4,,
1839,1,Downtown,12-10-2025,505,Marker,4,1.75,7,,DISC5
1840,3,Airport,14-10-2025,506,Highlighter,2,0.9,1.8,,
1841,1,Downtown,21-10-2025,504,Folder,4,1.2,4.8,2109,
1842,2,Suburb,14-10-2025,506,Highlighter,1,0.9,0.9,2047,DISC5
1843,3,Airport,28-10-2025,505,Marker,7,1.75,12.25,,DISC5
1844,1,Downtown,15-10-2025,504,Folder,3,1.2,3.6,2172,
1845,1,Downtown,20-10-2025,503,Stapler,6,5.25,31.5,2021,
1846,2,Suburb,04-10-2025,505,Marker,9,1.75,15.75,2054,DISC10
1847,1,Downtown,28-10-2025,506,Highlighter,8,0.9,7.2,2023,DISC5
1848,1,Downtown,03-10-2025,504,Folder,1,1.2,1.2,2175,DISC5
1849,2,Suburb,25-10-2025,503,Stapler,1,5.25,5.25,,DISC5
1850,3,Airport,02-10-2025,502,Pen,9,0.8,7.2,2164,
1851,3,Airport,08-10-2025,506,Highlighter,9,0.9,8.1,,DISC5
1852,2,Suburb,10-10-2025,503,Stapler,8,5.25,42,2118,
1853,3,Airport,12-10-2025,502,Pen,1,0.8,0.8,,
1854,2,Suburb,19-10-2025,506,Highlighter,4,0.9,3.6,2043,DISC10
1855,2,Suburb,15-10-2025,501,Notebook,2,3.5,7,2176,DISC10
1856,1,Downtown,06-10-2025,501,Notebook,6,3.5,21,,DISC10
1857,3,Airport,06-10-2025,504,Folder,1,1.2,1.2,2030,
1858,3,Airport,26-10-2025,504,Folder,1,1.2,1.2,,
1859,1,Downtown,03-10-2025,506,Highlighter,10,0.9,9,2124,DISC10
1860,3,Airport,28-10-2025,506,Highlighter,5,0.9,4.5,2193,
1861,1,Downtown,17-10-2025,501,Notebook,6,3.5,21,,
1862,2,Suburb,14-10-2025,502,Pen,3,0.8,2.4,,DISC5
1863,3,Airport,07-10-2025,506,Highlighter,7,0.9,6.3,2187,
1864,1,Downtown,18-10-2025,502,Pen,3,0.8,2.4,,DISC10
1865,2,Suburb,04-10-2025,504,Folder,6,1.2,7.2,2132,DISC5
1866,2,Suburb,13-10-2025,501,Notebook,6,3.5,21,,
1867,2,Suburb,22-10-2025,505,Marker,4,1.75,7,,
1868,2,Suburb,14-10-2025,504,Folder,8,1.2,9.6,,
1869,3,Airport,14-10-2025,503,Stapler,10,5.25,52.5,2039,
1870,3,Airport,21-10-2025,503,Stapler,3,5.25,15.75,,
1871,3,Airport,22-10-2025,502,Pen,3,0.8,2.4,2106,
1872,2,Suburb,14-10-2025,504,Folder,7,1.2,8.4,2119,
1873,2,Suburb,24-10-2025,503,Stapler,1,5.25,5.25,,
1874,3,Airport,25-10-2025,506,Highlighter,2,0.9,1.8,,
1875,1,Downtown,14-10-2025,504,Folder,2,1.2,2.4,,
1876,2,Suburb,14-10-2025,503,Stapler,3,5.25,15.75,2011,DISC5
1877,2,Suburb,15-10-2025,504,Folder,7,1.2,8.4,2160,
1878,1,Downtown,06-10-2025,503,Stapler,10,5.25,52.5,2012,
1879,1,Downtown,29-10-2025,503,Stapler,6,5.25,31.5,,DISC10
1880,3,Airport,28-10-2025,506,Highlighter,9,0.9,8.1,,DISC10
1881,1,Downtown,21-10-2025,506,Highlighter,1,0.9,0.9,2117,DISC10
1882,1,Downtown,19-10-2025,505,Marker,1,1.75,1.75,,
1883,1,Downtown,16-10-2025,501,Notebook,1,3.5,3.5,2098,DISC10
1884,1,Downtown,04-10-2025,502,Pen,4,0.8,3.2,,
1885,2,Suburb,25-10-2025,506,Highlighter,8,0.9,7.2,,
1886,3,Airport,16-10-2025,503,Stapler,1,5.25,5.25,,DISC10
1887,2,Suburb,04-10-2025,505,Marker,3,1.75,5.25,,
1888,2,Suburb,14-10-2025,506,Highlighter,5,0.9,4.5,2001,
1889,3,Airport,23-10-2025,503,Stapler,9,5.25,47.25,,
1890,2,Suburb,13-10-2025,504,Folder,10,1.2,12,2033,DISC5
1891,1,Downtown,11-10-2025,506,Highlighter,8,0.9,7.2,2170,
1892,2,Suburb,16-10-2025,506,Highlighter,8,0.9,7.2,,DISC5
1893,2,Suburb,31-10-2025,505,Marker,10,1.75,17.5,,
1894,2,Suburb,27-10-2025,503,Stapler,10,5.25,52.5,2149,
1895,2,Suburb,01-10-2025,504,Folder,8,1.2,9.6,,
1896,1,Downtown,06-10-2025,501,Notebook,8,3.5,28,2058,
1897,3,Airport,22-10-2025,502,Pen,4,0.8,3.2,,DISC10
1898,3,Airport,16-10-2025,505,Marker,7,1.75,12.25,2045,
1899,3,Airport,17-10-2025,503,Stapler,3,5.25,15.75,2121,
1900,2,Suburb,08-10-2025,505,Marker,8,1.75,14,,
1901,3,Airport,29-10-2025,506,Highlighter,6,0.9,5.4,,DISC5
1902,2,Suburb,06-10-2025,501,Notebook,2,3.5,7,2093,DISC5
1903,3,Airport,07-10-2025,504,Folder,10,1.2,12,,DISC5
1904,2,Suburb,30-10-2025,504,Folder,7,1.2,8.4,,DISC5
1905,1,Downtown,02-10-2025,506,Highlighter,1,0.9,0.9,,
1906,3,Airport,07-10-2025,505,Marker,8,1.75,14,,DISC5
1907,2,Suburb,08-10-2025,501,Notebook,9,3.5,31.5,,
1908,2,Suburb,11-10-2025,501,Notebook,10,3.5,35,2200,
1909,3,Airport,04-10-2025,505,Marker,10,1.75,17.5,2028,
1910,1,Downtown,02-10-2025,504,Folder,10,1.2,12,2023,
1911,1,Downtown,01-10-2025,505,Marker,10,1.75,17.5,2123,
1912,1,Downtown,15-10-2025,505,Marker,3,1.75,5.25,,
1913,2,Suburb,29-10-2025,502,Pen,8,0.8,6.4,2069,DISC5
1914,1,Downtown,03-10-2025,503,Stapler,7,5.25,36.75,2019,DISC5
1915,1,Downtown,07-10-2025,506,Highlighter,9,0.9,8.1,,DISC5
1916,1,Downtown,13-10-2025,504,Folder,8,1.2,9.6,,DISC5
1917,3,Airport,10-10-2025,505,Marker,2,1.75,3.5,,
1918,3,Airport,19-10-2025,505,Marker,6,1.75,10.5,2015,
1919,1,Downtown,04-10-2025,505,Marker,10,1.75,17.5,,DISC5
1920,1,Downtown,24-10-2025,503,Stapler,6,5.25,31.5,2195,DISC10
1921,1,Downtown,31-10-2025,501,Notebook,10,3.5,35,,DISC5
1922,2,Suburb,01-10-2025,504,Folder,1,1.2,1.2,,
1923,2,Suburb,19-10-2025,504,Folder,1,1.2,1.2,,
1924,1,Downtown,18-10-2025,502,Pen,8,0.8,6.4,,DISC5
1925,1,Downtown,13-10-2025,503,Stapler,2,5.25,10.5,2052,DISC5
1926,2,Suburb,27-10-2025,501,Notebook,10,3.5,35,2044,DISC10
1927,3,Airport,17-10-2025,506,Highlighter,1,0.9,0.9,,DISC10
1928,2,Suburb,02-10-2025,504,Folder,2,1.2,2.4,2085,
1929,3,Airport,28-10-2025,502,Pen,3,0.8,2.4,,DISC10
1930,1,Downtown,01-10-2025,504,Folder,8,1.2,9.6,2108,
1931,1,Downtown,28-10-2025,506,Highlighter,3,0.9,2.7,,DISC5
1932,2,Suburb,25-10-2025,502,Pen,1,0.8,0.8,,DISC5
1933,2,Suburb,06-10-2025,506,Highlighter,2,0.9,1.8,,
1934,2,Suburb,06-10-2025,506,Highlighter,10,0.9,9,2049,DISC10
1935,2,Suburb,22-10-2025,506,Highlighter,7,0.9,6.3,2013,
1936,2,Suburb,12-10-2025,502,Pen,6,0.8,4.8,2137,
1937,2,Suburb,16-10-2025,506,Highlighter,10,0.9,9,,
1938,3,Airport,12-10-2025,505,Marker,7,1.75,12.25,,
1939,1,Downtown,20-10-2025,503,Stapler,5,5.25,26.25,2072,
1940,2,Suburb,03-10-2025,502,Pen,10,0.8,8,,
1941,1,Downtown,02-10-2025,501,Notebook,7,3.5,24.5,,
1942,1,Downtown,31-10-2025,503,Stapler,7,5.25,36.75,2122,DISC5
1943,3,Airport,18-10-2025,506,Highlighter,9,0.9,8.1,,DISC10
1944,1,Downtown,12-10-2025,506,Highlighter,3,0.9,2.7,2115,DISC10
1945,3,Airport,01-10-2025,506,Highlighter,2,0.9,1.8,,DISC10
1946,1,Downtown,01-10-2025,506,Highlighter,9,0.9,8.1,,DISC10
1947,3,Airport,17-10-2025,504,Folder,6,1.2,7.2,2070,DISC5
1948,1,Downtown,11-10-2025,505,Marker,6,1.75,10.5,2081,DISC5
1949,3,Airport,15-10-2025,501,Notebook,5,3.5,17.5,2167,DISC5
1950,1,Downtown,20-10-2025,504,Folder,6,1.2,7.2,2130,
1951,1,Downtown,06-10-2025,502,Pen,2,0.8,1.6,2190,
1952,2,Suburb,08-10-2025,502,Pen,10,0.8,8,,
1953,1,Downtown,29-10-2025,505,Marker,5,1.75,8.75,2052,
1954,2,Suburb,05-10-2025,504,Folder,4,1.2,4.8,,DISC5
1955,2,Suburb,10-10-2025,506,Highlighter,3,0.9,2.7,2017,DISC10
1956,2,Suburb,27-10-2025,505,Marker,7,1.75,12.25,,DISC10
1957,2,Suburb,25-10-2025,502,Pen,4,0.8,3.2,,DISC5
1958,2,Suburb,30-10-2025,504,Folder,9,1.2,10.8,,DISC10
1959,2,Suburb,02-10-2025,504,Folder,8,1.2,9.6,,
1960,2,Suburb,10-10-2025,504,Folder,1,1.2,1.2,2119,
1961,2,Suburb,20-10-2025,503,Stapler,6,5.25,31.5,2068,
1962,2,Suburb,12-10-2025,502,Pen,2,0.8,1.6,,DISC10
1963,1,Downtown,24-10-2025,504,Folder,1,1.2,1.2,2138,DISC10
1964,2,Suburb,10-10-2025,505,Marker,1,1.75,1.75,,DISC5
1965,1,Downtown,14-10-2025,502,Pen,5,0.8,4,,
1966,1,Downtown,27-10-2025,504,Folder,6,1.2,7.2,,DISC5
1967,1,Downtown,15-10-2025,502,Pen,3,0.8,2.4,,DISC10
1968,2,Suburb,16-10-2025,504,Folder,4,1.2,4.8,,
1969,2,Suburb,25-10-2025,502,Pen,4,0.8,3.2,2175,
1970,2,Suburb,19-10-2025,503,Stapler,4,5.25,21,2075,DISC10
1971,2,Suburb,06-10-2025,506,Highlighter,3,0.9,2.7,,DISC10
1972,3,Airport,29-10-2025,506,Highlighter,2,0.9,1.8,2042,DISC10
1973,2,Suburb,10-10-2025,502,Pen,9,0.8,7.2,2073,
1974,1,Downtown,23-10-2025,504,Folder,1,1.2,1.2,2171,DISC5
1975,3,Airport,21-10-2025,503,Stapler,7,5.25,36.75,2050,
1976,2,Suburb,27-10-2025,504,Folder,1,1.2,1.2,2022,
1977,3,Airport,12-10-2025,503,Stapler,8,5.25,42,,DISC5
1978,2,Suburb,18-10-2025,502,Pen,3,0.8,2.4,,DISC10
1979,3,Airport,19-10-2025,502,Pen,5,0.8,4,2122,
1980,1,Downtown,19-10-2025,502,Pen,3,0.8,2.4,,DISC5
1981,2,Suburb,16-10-2025,503,Stapler,5,5.25,26.25,,DISC10
1982,1,Downtown,15-10-2025,505,Marker,9,1.75,15.75,,DISC5
1983,2,Suburb,26-10-2025,503,Stapler,3,5.25,15.75,2053,
1984,3,Airport,03-10-2025,504,Folder,10,1.2,12,2092,
1985,1,Downtown,16-10-2025,506,Highlighter,10,0.9,9,,DISC5
1986,1,Downtown,11-10-2025,504,Folder,7,1.2,8.4,2042,DISC10
1987,1,Downtown,17-10-2025,504,Folder,10,1.2,12,,
1988,1,Downtown,28-10-2025,501,Notebook,6,3.5,21,2115,
1989,2,Suburb,06-10-2025,504,Folder,7,1.2,8.4,2077,
1990,1,Downtown,03-10-2025,506,Highlighter,4,0.9,3.6,2053,DISC10
1991,2,Suburb,29-10-2025,506,Highlighter,10,0.9,9,2190,DISC5
1992,2,Suburb,13-10-2025,506,Highlighter,4,0.9,3.6,2088,
1993,3,Airport,18-10-2025,501,Notebook,4,3.5,14,,
1994,1,Downtown,23-10-2025,506,Highlighter,1,0.9,0.9,,DISC10
1995,1,Downtown,16-10-2025,503,Stapler,5,5.25,26.25,2026,
1996,1,Downtown,14-10-2025,505,Marker,3,1.75,5.25,2090,
1997,2,Suburb,15-10-2025,504,Folder,5,1.2,6,2198,
1998,1,Downtown,05-10-2025,502,Pen,7,0.8,5.6,,
1999,2,Suburb,25-10-2025,504,Folder,3,1.2,3.6,,DISC10
2000,2,Suburb,22-10-2025,506,Highlighter,4,0.9,3.6,2171,
